"","country_id","Project ID","Country_original","Region","Lending Instrument","Level of Education","Focus area","Topic","Chain Position","DLI","DLI/DLR","Value of DLI (in mln)","Value of DLR (mln)","Share of total RBF for DLI","Scalability","Formula/Calculation","Verification agency type","Verification source","Restructuring","Fiscal Year","Country","region_id","region_name","income_id","income_name"
"2183","SEN","P163575","Senegal","AFR","PforR","Primary and Secondary Education","Other","M&E of Project Activities","Intermediate Outcome","DLR 7.2: 16 IA have submitted their report including Achievement, Outcomes and financial situation along with agreed supporting documents (pieces justificatives)","DLR",1.56,1.56,0,"Yes","If the target is not met for FY X, the undisbursed amount will be disbursed in FY X+1 provided that the FY X target is met.","World Bank","IA will submit a consolidated Report including Achievement, Outcomes and financial situation along with supporting documents. ADM submits to the Association the following School Year a consolidated execution report","Yes, DLR modified",2018,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2184","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Access_and_Equity","Enrollment, Completion, Retention","Intermediate Outcome","PBC 6: Number of out of school children back into the system","PBC",1.88,1.88,0,"Yes","100% if DLR satisfactory 0 if not","Third party","The results and report will be the basis of the independent assessment",NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2185","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Financing","Performance-based Grant","Intermediate Outcome","PBCT 1.4: 100% of IEF that achieved all least 95% of targets( school year 4)","PBC",2,2,0,"Yes","100% if DLR >80%","Third party","Confirmation Certificates of signed PBCs (IA, IEF and schools) formally transmitted by the SG of MoE to the Bank) Report from IAs and Independent Auditors will be the main supporting document for the disbursement",NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2186","SEN","P163575","Senegal","AFR","PforR","Primary and Secondary Education","Education_Financing","Performance-based Grant","Intermediate Outcome","DLR 5.1: A list of additional eligible and interested Daaras is developed along with consensual criteria for selection","DLR",1.42,1.42,0,"Yes","FY 1, funds will be disbursed if MEN transmitted to the Bank all list of eligible Daara to participate in the process.","Third party","The MoE reports on achievement and performances","Yes, DLR modified",2018,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2187","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Governance_School_Based_Management","School Improvement Plan","Intermediate Outcome","PBCT 2.1: 9,000 (school year 1)","PBC",0.19,0.19,0,"Yes","100% if the project achieved at least 80% of targeted DLR.","Third party","report from the third-party verification",NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2188","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Access_and_Equity","Enrollment, Completion, Retention","Intermediate Outcome","PBCT 6.4: school year 4","PBC",0.24,0.24,0,"Yes","100% if DLR satisfactory 0 if not","Third party","The results and report will be the basis of the independent assessment",NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2189","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Governance_School_Based_Management","School Improvement Plan","Intermediate Outcome","PBCT 2.3: school year 3","PBC",0.38,0.38,0,"Yes","100% if the project achieved at least 80% of targeted DLR.","Third party","report from the third-party verification",NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2190","SEN","P163575","Senegal","AFR","PforR","Primary and Secondary Education","Education_Governance_School_Based_Management","Results-based Management","Intermediate Outcome","DLR 2.3: 80 % of all public primary Schools have functional SMC","DLR",0.38,0.38,0,"Yes","FY 2 – 4 : The sub indicator for each FY must be verified in full for the disbursement to occur. If the target is not met for FY X, the undisbursed amount will be disbursed in FY X+1 provided that the FY X target is met. Disbursement will be 100% if the project achieved at least 80% of targeted DLR","Third party","(i) At the end of the School Year, each IA will prepare a consolidated report of the progress made by the sector in terms of results and outcomes along with financial situation analysis (ii) Based on these reports, the MOE will prepare a combined report on the status of each DLI along with a certification confirmation letter and supporting document. (iii) The third-party verification will be used to confirm the MoE reports on achievement and performances and also determine the amount to be allocated. The Operations Manual will detail operating modalities","Yes, New DLR",2018,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2191","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Governance_School_Based_Management","Operational Standards for Institutions","Intermediate Outcome","PBCT 7.1: Yes","PBC",0.78,0.78,0,"Yes","100% if S; 80% if MS and conditional if MU",NA,NA,NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2192","SEN","P164546","Western Africa: Burkina Faso, Djibouti, Ghana, Guinea, Senegal and the Association of African Universities","AFR","IPF/DLIs","Tertiary Education","Education_Financing","Public Financial Management","Output","DLR 6.4: Quality of Procurement planning. Share of the originally approved procurement plan that was executed.","DLR",NA,NA,0,"Yes","DLR 6.4 The share is calculated in terms of value of contracts (not procurement activities). The value of this DLI varies between countries from US$15,000 equivalent to US$ 22,500 equivalent per year. The country specific value is in the Financing Agreement;","Government","Centers’ progress reports, websites and time stamp of submission of documents","No",2019,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2193","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Access_and_Equity","Enrollment, Completion, Retention","Intermediate Outcome","PBCT 3.1: 42","PBC",0.37,0.37,0,"Yes","coefficient reduction in Math and BFEM reform","Third party","The DEMSG will report on the state of sciences reforms implementation with administrative support documents. This report will be accompanied by the IA report at the regional level.",NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2194","SEN","P163575","Senegal","AFR","PforR","Primary and Secondary Education","Education_Financing","Performance-based Grant","Intermediate Outcome","DLR 1.2: 59 IEF achieved at least 50% the targets in their PBCs; 16 IA achieved at least 50% the targets in their PBCs; At least 80% of All public primary schools achieved at least 50% the targets in their QIA","DLR",2.14,2.14,0,"Yes","FY2-4, funds will be disbursed once results submitted by the MoE is certified by independent auditor. Disbursement will be 100% if the project achieved at least 80% of targets in PBCs. Partial disbursement will apply where any part of the requirement is fulfilled. the disbursement will be proportional to the
achievement.
The amount
undisbursed could be
postponed to the
School Year Y +1.","Third party","Report from IAs and Independent Auditors will be the main supporting document for the disbursemen","Yes, New DLR",2018,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2195","SEN","P163575","Senegal","AFR","PforR","Primary and Secondary Education","Teachers","In-service Teacher Training","Intermediate Outcome","DLR 3.3: 70% of all Maths and Sciences Teachers received a training on teaching Mathematics and sciences","DLR",0.66,0.66,0,"Yes","FY 3 – 4 : Results is achieved in this condition: X (number of sciences Teachers / total)*100. If this number is >=40. At so on for others proportion (70 and 90%)","Third party","the MOE' s combined report on the status of each DLI along with a certification confirmation letter and supporting document","Yes, New DLR",2018,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2196","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Access_and_Equity","Enrollment, Completion, Retention","Intermediate Outcome","PBCT 3.2: 45","PBC",0.7,0.7,0,"Yes","Yes/No basis + supporting document and proofs","Third party","The DEMSG will report on the state of sciences reforms implementation with administrative support documents. This report will be accompanied by the IA report at the regional level.",NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2197","SEN","P163575","Senegal","AFR","PforR","Primary and Secondary Education","Education_Financing","Performance-based Grant","Intermediate Outcome","DLR 1.4: 59 IEF achieved at least 90% the targets in their PBCs; 16 IA achieved at least 90% the targets in their PBCs; At least 80% of All public primary schools achieved at least 50% the targets in their QIA","DLR",2,2,0,"Yes","FY2-4, funds will be disbursed once results submitted by the MoE is certified by independent auditor. Disbursement will be 100% if the project achieved at least 80% of targets in PBCs. Partial disbursement will apply where any part of the requirement is fulfilled. the disbursement will be proportional to the
achievement.
The amount
undisbursed could be
postponed to the
School Year Y +1.","Third party","Report from IAs and Independent Auditors will be the main supporting document for the disbursemen","Yes, New DLR",2018,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2198","SEN","P163575","Senegal","AFR","PforR","Primary and Secondary Education","Education_Governance_School_Based_Management","Results-based Management","Intermediate Outcome","DLR 2.1: Assessment of SMC implementation with clear recommendation on how to strengthen and best assess functioning","DLR",0.19,0.19,0,"Yes","FY 1 : Availability of the Report of the SMC Assessment with recommendations cleared stated.","Third party","(i) At the end of the School Year, each IA will prepare a consolidated report of the progress made by the sector in terms of results and outcomes along with financial situation analysis (ii) Based on these reports, the MOE will prepare a combined report on the status of each DLI along with a certification confirmation letter and supporting document. (iii) The third-party verification will be used to confirm the MoE reports on achievement and performances and also determine the amount to be allocated. The Operations Manual will detail operating modalities","Yes, New DLR",2018,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2199","SEN","P163575","Senegal","AFR","PforR","Primary and Secondary Education","Education_Governance_School_Based_Management","Results-based Management","Intermediate Outcome","DLR 2.2.: 70 % of all public primary Schools have functional SMC","DLR",0.38,0.38,0,"Yes","FY 2 – 4 : The sub indicator for each FY must be verified in full for the disbursement to occur. If the target is not met for FY X, the undisbursed amount will be disbursed in FY X+1 provided that the FY X target is met. Disbursement will be 100% if the project achieved at least 80% of targeted DLR","Third party","(i) At the end of the School Year, each IA will prepare a consolidated report of the progress made by the sector in terms of results and outcomes along with financial situation analysis (ii) Based on these reports, the MOE will prepare a combined report on the status of each DLI along with a certification confirmation letter and supporting document. (iii) The third-party verification will be used to confirm the MoE reports on achievement and performances and also determine the amount to be allocated. The Operations Manual will detail operating modalities","Yes, New DLR",2018,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2200","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Access_and_Equity","Enrollment, Completion, Retention","Intermediate Outcome","PBCT 4.1: school year 1","PBC",1.9,1.9,0,"Yes","Amount allocated for FY 2018 and 2019 targets will be disbur","Third party","The DEMSG will report on the state of sciences reforms implementation with administrative support documents. This report will be accompanied by the IA report at the regional level.",NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2201","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Access_and_Equity","Enrollment, Completion, Retention","Intermediate Outcome","PBCT 4.2: 600","PBC",2.87,2.87,0,"Yes","Amount allocated for FY 2018 and 2019 targets will be disbur","Third party","The DEMSG will report on the state of sciences reforms implementation with administrative support documents. This report will be accompanied by the IA report at the regional level.",NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2202","SEN","P163575","Senegal","AFR","PforR","Primary and Secondary Education","Education_Governance_School_Based_Management","Results-based Management","Intermediate Outcome","DLR 2.4: 90 % of all public primary Schools have functional SMC","DLR",0.19,0.19,0,"Yes","FY 2 – 4 : The sub indicator for each FY must be verified in full for the disbursement to occur. If the target is not met for FY X, the undisbursed amount will be disbursed in FY X+1 provided that the FY X target is met. Disbursement will be 100% if the project achieved at least 80% of targeted DLR","Third party","(i) At the end of the School Year, each IA will prepare a consolidated report of the progress made by the sector in terms of results and outcomes along with financial situation analysis (ii) Based on these reports, the MOE will prepare a combined report on the status of each DLI along with a certification confirmation letter and supporting document. (iii) The third-party verification will be used to confirm the MoE reports on achievement and performances and also determine the amount to be allocated. The Operations Manual will detail operating modalities","Yes, New DLR",2018,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2203","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Governance_School_Based_Management","Operational Standards for Institutions","Intermediate Outcome","PBC 7: A regional education report is produced yearly","PBC",3.13,3.13,0,"Yes","100% if S; 80% if MS and conditional if MU","N/A","n/a",NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2204","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Governance_School_Based_Management","School Improvement Plan","Intermediate Outcome","PBCT 2.2: 14,000 (school year 2)","PBC",0.38,0.38,0,"Yes","100% if the project achieved at least 80% of targeted DLR.","Third party","report from the third-party verification",NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2205","SEN","P164546","Western Africa: Burkina Faso, Djibouti, Ghana, Guinea, Senegal and the Association of African Universities","AFR","IPF/DLIs","Tertiary Education","Education_Access_and_Equity","Enrollment, Completion, Retention","Output","DLI 3: Quantity of students (with focus on gender and regionalization)","DLI",19.026,0,0.00890063581116038,"Yes","Country specific targets are specified in the respective Financing Agreements","Third party","Centers’ enrolment reports; progress reports; and student surveys","No",2019,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2206","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Governance_School_Based_Management","Operational Standards for Institutions","Intermediate Outcome","PBCT 7.2: Yes","PBC",1.56,1.56,0,"Yes","100% if S; 80% if MS and conditional if MU",NA,NA,NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2207","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Governance_School_Based_Management","Operational Standards for Institutions","Intermediate Outcome","PBCT 7.4: school year 4","PBC",0.4,0.4,0,"Yes","100% if S; 80% if MS and conditional if MU",NA,NA,NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2208","SEN","P164546","Western Africa: Burkina Faso, Djibouti, Ghana, Guinea, Senegal and the Association of African Universities","AFR","IPF/DLIs","Tertiary Education","Education_Access_and_Equity","Enrollment, Completion, Retention","Output","DLR 3.1: New eligible PhD students","DLR",NA,NA,0,"Yes","For PhD students: US$10,000 per male national student, US$12,500 per female national student, US$12,500 per male regional student, and US$15,600 per female regional student. For Master students: US$2,000 per national student, US$2,500 per female student, US$4,000 per regional student and US$5,000 per regional female student. For short-course professional students: US$400 per national male student, US$500 per female national student, US$800 per regional male student, and US$1,000 per female regional student. For first degree (bachelor) students: US$1,000 per national male student, US$1,500 per national female student","Third party","Centers’ enrolment reports; progress reports; and student surveys","No",2019,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2209","SEN","P164546","Western Africa: Burkina Faso, Djibouti, Ghana, Guinea, Senegal and the Association of African Universities","AFR","IPF/DLIs","Tertiary Education","Education_Governance_School_Based_Management","Education Strategic Planning and Management","Output","DLI 7: Institutional Impact","DLI",8.85,0,0.00414015699194625,"Yes","Country specific targets are specified in the respective Financing Agreements","Government","Centers’ progress reports; reports from host universities, accreditation certificates and other assessment reports; PASET benchmarking exercise report","No",2019,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2210","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Access_and_Equity","Enrollment, Completion, Retention","Intermediate Outcome","PBCT 6.2: 15,000","PBC",0.82,0.82,0,"Yes","100% if DLR satisfactory 0 if not","Third party","The results and report will be the basis of the independent assessment",NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2211","SEN","P163575","Senegal","AFR","PforR","Primary and Secondary Education","Other","M&E of Project Activities","Intermediate Outcome","DLR 7.4: 16 IA have submitted their report including Achievement, Outcomes and financial situation along with agreed supporting documents (pieces justificatives)","DLR",0.4,0.4,0,"Yes","If the target is not met for FY X, the undisbursed amount will be disbursed in FY X+1 provided that the FY X target is met.","World Bank","IA will submit a consolidated Report including Achievement, Outcomes and financial situation along with supporting documents. ADM submits to the Association the following School Year a consolidated execution report","Yes, DLR modified",2018,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2212","SEN","P163575","Senegal","AFR","PforR","Primary and Secondary Education","Science_and_Technology","Digital infrastructure","Intermediate Outcome","DLR 4.4: Recommendation from the National Strategy on Sciences and Maths Assessment is successfully addressed 90% of BST achieved 90% of the target in the PBC","DLR",1.9,1.9,0,"Yes","Amount allocated for FY 2018 and 2019 targets will be disbursed on a Yes/No basis. The
sub indicator for each
FY must be verified
in full for the
disbursement to
occur.
If the target is not met
for FY X, the
undisbursed amount
will be disbursed in
FY X+1 provided that
the FY X target is
met","Mixed","School Year 2-4: the upper secondary PBCs is fully assessed by independent party and results is used to re-adjust the modalities and key lessons learnt will be shared with all stakeholders. In addition, the ministry will conduct an assessment of the effectiveness of the reform and list key recommendation to improve sciences. The rest of the protocol will be the same as described above.","Yes, New DLR",2018,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2213","SEN","P164546","Western Africa: Burkina Faso, Djibouti, Ghana, Guinea, Senegal and the Association of African Universities","AFR","IPF/DLIs","Tertiary Education","Education_Financing","Public Financial Management","Output","DLR 6.3: Transparency of ACE expenses","DLR",NA,NA,0,"Yes","DLR 6.3 is achieved if there is self-confirmation by the center that the approved budget, annual work plan, IFRs, with an annex on detailed expenditures, project financial and procurement audit reports are visibly accessible on the center’s websites. The value of this DLI varies between countries from US$15,000 equivalent to US$ 22,500 equivalent per year. The country specific value is in the Financing Agreement","Government","Centers’ progress reports, websites and time stamp of submission of documents","No",2019,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2214","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Governance_School_Based_Management","School Improvement Plan","Intermediate Outcome","PBC 2: number of school community members trained using the revised materials in local languages","PBC",1.14,1.14,0,"Yes","100% if the project achieved at least 80% of targeted DLR.","Third party","report from the third-party verification",NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2215","SEN","P164546","Western Africa: Burkina Faso, Djibouti, Ghana, Guinea, Senegal and the Association of African Universities","AFR","IPF/DLIs","Tertiary Education","Other","Project Implementation Structure","Output","DLI 1: Institutional readiness","DLI",12.16,0,0.00568862248836908,"No","Country specific targets are specified in the respective Financing Agreements","Government","Centers’ progress reports and websites (documents including: FM/procurement manuals, student handbooks, Implementation plans)","No",2019,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2216","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Access_and_Equity","Enrollment, Completion, Retention","Intermediate Outcome","PBCT 4.3: school year 3","PBC",2.88,2.88,0,"Yes","Amount allocated for FY 2018 and 2019 targets will be disbur","Third party","The DEMSG will report on the state of sciences reforms implementation with administrative support documents. This report will be accompanied by the IA report at the regional level.",NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2217","SEN","P164546","Western Africa: Burkina Faso, Djibouti, Ghana, Guinea, Senegal and the Association of African Universities","AFR","IPF/DLIs","Tertiary Education","Other","Project Implementation Structure","Output","DLR 1.1: Basic Readiness: Financing agreement is effective; Approved Implementation Plan and Procurement and Financial Management Manuals. Core center staff designated, including a non-staff student representation","DLR",NA,NA,0,"No","The value of this DLI varies between countries from US$300,000 equivalent to US$450,000 equivalent per milestone. The country specific value is in the Financing Agreement.","Government","Centers’ progress reports and websites (documents including: FM/procurement manuals, student handbooks, Implementation plans)","No",2019,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2218","SEN","P164546","Western Africa: Burkina Faso, Djibouti, Ghana, Guinea, Senegal and the Association of African Universities","AFR","IPF/DLIs","Tertiary Education","Education_Governance_School_Based_Management","Education Strategic Planning and Management","Output","DLR 7.2: ACE Impact host institution undertakes open, merit-based competitive selection of department heads related to the ACEs and university head","DLR",NA,NA,0,"Yes","DLR 7.2 is achieved if ACE Impact host institution submits evidence that department heads/deans related to the ACEs and university head are recruited through open, merit-based competitive selection. US$200,000 equivalent for university head recruitment and US$50,000 equivalent for dean/department heads","Government","Centers’ progress reports; reports from host universities, accreditation certificates and other assessment reports; PASET benchmarking exercise report","No",2019,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2219","SEN","P163575","Senegal","AFR","PforR","Primary and Secondary Education","Education_Financing","Performance-based Grant","Intermediate Outcome","DLR 5.3: 75% of Daaras that achieved at least the 75% of the agreed targets","DLR",1.5,1.5,0,"Yes","Disbursement will be 100% if the project achieved at least 80% of targets in PBCs. Partial disbursement will apply where any part of the requirement is fulfilled. the disbursement will be proportional to the achievement. The amount undisbursed could be postponed to the next School Year Y +1.","Third party","The MoE reports on achievement and performances","Yes, DLR modified",2018,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2220","SEN","P164546","Western Africa: Burkina Faso, Djibouti, Ghana, Guinea, Senegal and the Association of African Universities","AFR","IPF/DLIs","Tertiary Education","Science_and_Technology","Capacity Building Partnerships","Output","DLR 5.3: Meeting milestones for developing entrepreneurship, innovation, startup companies, and commercialization support programs","DLR",NA,NA,0,"Yes","DLR 5.3 is achieved if external verifiers confirm pre-determined and approved milestones have been met. One milestone. US$100,000 for the milestone","Mixed","Centers’ progress reports; Centers’ accounts details and faculty/students survey reports","No",2019,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2221","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Financing","Performance-based Grant","Intermediate Outcome","PBCT 1.2: 100% of IEF that achieved all least 95% of targets ( school year 2)","PBC",2.14,2.14,0,"Yes","100% if DLR >80%","Third party","Confirmation Certificates of signed PBCs (IA, IEF and schools) formally transmitted by the SG of MoE to the Bank) Report from IAs and Independent Auditors will be the main supporting document for the disbursement",NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2222","SEN","P164546","Western Africa: Burkina Faso, Djibouti, Ghana, Guinea, Senegal and the Association of African Universities","AFR","IPF/DLIs","Tertiary Education","Education_Financing","Public Financial Management","Output","DLI 6: Timeliness and Quality of Fiduciary Reporting","DLI",7.995,0,0.0037401757232328,"Yes","Country specific targets are specified in the respective Financing Agreements","Government","Centers’ progress reports, websites and time stamp of submission of documents","No",2019,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2223","SEN","P164546","Western Africa: Burkina Faso, Djibouti, Ghana, Guinea, Senegal and the Association of African Universities","AFR","IPF/DLIs","Tertiary Education","Education_Governance_School_Based_Management","Education Strategic Planning and Management","Output","DLR 7.1: ACE Impact host institution develops and endorses a meaningful university- wide regional strategy (including student affairs)","DLR",NA,NA,0,"Yes","DLR 7.1 is achieved if independent experts verify that a new or existing strategic plan for regionalization is in place for the ACE Impact host institution. The strategy will include policies and interventions that would ensure that the institution becomes regionally competitive (if not globally), highlighting, for example, how to attract and retain more regional students and partners (both from industry and academia). US$100,000 equivalent","Government","Centers’ progress reports; reports from host universities, accreditation certificates and other assessment reports; PASET benchmarking exercise report","No",2019,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2224","SEN","P164546","Western Africa: Burkina Faso, Djibouti, Ghana, Guinea, Senegal and the Association of African Universities","AFR","IPF/DLIs","Tertiary Education","Education_Governance_School_Based_Management","Education Strategic Planning and Management","Output","DLR 7.3: ACE Impact host institution undertakes institutional wide international accreditation, gap assessments and self-evaluations following established methodology","DLR",NA,NA,0,"Yes","DLR 7.3 is achieved if the ACE Impact host institution submits evidence of achievement of a specific accreditation or assessment. The accreditation agency used must be acceptable to the World Bank and the RFU. US$ 200,000 equivalent for international accreditation; US$75,000 equivalent each for gap assessment/self-evaluation;","Government","Centers’ progress reports; reports from host universities, accreditation certificates and other assessment reports; PASET benchmarking exercise report","No",2019,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2225","SEN","P164546","Western Africa: Burkina Faso, Djibouti, Ghana, Guinea, Senegal and the Association of African Universities","AFR","IPF/DLIs","Tertiary Education","Science_and_Technology","Capacity Building Partnerships","Output","DLR 5.2: Number of students and faculty with at least 1-month period internship in relevant sector institutions","DLR",NA,NA,0,"Yes","DLR 5.2 is achieved if external verifier validates the list of students/faculty that have participated in at least 1-month period internships in relevant industry/ sector-relevant institutions (by country/region). US$1,000 per period in country and US$1,500 per period in region","Mixed","Centers’ progress reports; Centers’ accounts details and faculty/students survey reports","No",2019,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2226","SEN","P164546","Western Africa: Burkina Faso, Djibouti, Ghana, Guinea, Senegal and the Association of African Universities","AFR","IPF/DLIs","Tertiary Education","Science_and_Technology","Institutional Development","Output","DLI 4: Quality of Education and Research through Regionalization","DLI",37.837,0,0.0177006915372057,"Yes","Country specific targets are specified in the respective Financing Agreements","Mixed","Centers’ progress reports; student survey results; verifiers’ reports; accreditation certificates and other assessment reports","No",2019,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2227","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Access_and_Equity","Enrollment, Completion, Retention","Intermediate Outcome","PBC 4: Number of students enrolled in the project supported Lycees","PBC",9.54,9.54,0,"Yes","Amount allocated for FY 2018 and 2019 targets will be disbur","Third party","The DEMSG will report on the state of sciences reforms implementation with administrative support documents. This report will be accompanied by the IA report at the regional level.",NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2228","SEN","P164546","Western Africa: Burkina Faso, Djibouti, Ghana, Guinea, Senegal and the Association of African Universities","AFR","IPF/DLIs","Tertiary Education","Other","Project Implementation Structure","Output","DLR 1.2: Full Readiness: At least one leading center team member possesses a project management certification; Center’s website is functional, with student handbook on website; sectoral advisory board (SAB) constituted and has endorsed the Implementation Plan.","DLR",NA,NA,0,"No","The value of this DLI varies between countries from US$300,000 equivalent to US$450,000 equivalent per milestone. The country specific value is in the Financing Agreement.","Government","Centers’ progress reports and websites (documents including: FM/procurement manuals, student handbooks, Implementation plans)","No",2019,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2229","SEN","P164546","Western Africa: Burkina Faso, Djibouti, Ghana, Guinea, Senegal and the Association of African Universities","AFR","IPF/DLIs","Tertiary Education","Education_Access_and_Equity","Enrollment, Completion, Retention","Output","DLR 3.2: New eligible master’s students","DLR",NA,NA,0,"Yes","For PhD students: US$10,000 per male national student, US$12,500 per female national student, US$12,500 per male regional student, and US$15,600 per female regional student. For Master students: US$2,000 per national student, US$2,500 per female student, US$4,000 per regional student and US$5,000 per regional female student. For short-course professional students: US$400 per national male student, US$500 per female national student, US$800 per regional male student, and US$1,000 per female regional student. For first degree (bachelor) students: US$1,000 per national male student, US$1,500 per national female student","Third party","Centers’ enrolment reports; progress reports; and student surveys","No",2019,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2230","SEN","P163575","Senegal","AFR","PforR","Primary and Secondary Education","Other","M&E of Project Activities","Intermediate Outcome","DLR7.3: 16 IA have submitted their report including Achievement, Outcomes and financial situation along with agreed supporting documents (pieces justificatives)","DLR",0.4,0.4,0,"Yes","If the target is not met for FY X, the undisbursed amount will be disbursed in FY X+1 provided that the FY X target is met.","World Bank","IA will submit a consolidated Report including Achievement, Outcomes and financial situation along with supporting documents. ADM submits to the Association the following School Year a consolidated execution report","Yes, DLR modified",2018,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2231","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Financing","Performance-based Grant","Intermediate Outcome","PBCT 1.3: 100% of IEF that achieved all least 95% of targets( school year 3)","PBC",2,2,0,"Yes","100% if DLR >80%","Third party","Confirmation Certificates of signed PBCs (IA, IEF and schools) formally transmitted by the SG of MoE to the Bank) Report from IAs and Independent Auditors will be the main supporting document for the disbursement",NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
"2232","SEN","P173350","Senegal","AFR","IPF/DLIs","Primary and Secondary Education","Education_Access_and_Equity","Enrollment, Completion, Retention","Intermediate Outcome","PBCT 6.1: 8,000","PBC",0.34,0.34,0,"Yes","100% if DLR satisfactory 0 if not","Third party","The results and report will be the basis of the independent assessment",NA,2021,"Senegal","SSF","Sub-Saharan Africa","LMC","Lower middle income"
